id,name,screen_name
2999876456,erowidrecruiter,Erowid Recruiter
3076008557,DolomEat,Dolom-Eat
2549012761,Flight,Twitter Flight
16580226,NASAKennedy,NASA Kennedy / KSC
19802879,NASAJPL,NASA JPL
17471979,NatGeo,National Geographic
11348282,NASA,NASA
24879363,AirJourney,Air Journey
18811231,ListenToKids,HandInHand Parenting
18082737,tahoedonner,tahoedonner
2916305152,Snowden,Edward Snowden
2327359038,HeforShe,HeForShe
1915336519,WernerTwertzog,Werner Twertzog
3401661058,FakeAnthonyNoto,Anthony Doto
463084618,delphineschrank,Delphine Schrank
3246198997,EpicAircraft,Epic Aircraft
107291280,tweetwild,Wildsight
32094010,americanalpine,American Alpine Club
24870138,barnetkm,Katie Stratton
65647594,StationCDRKelly,Scott Kelly
1590646862,rifugiobioch,Rifugio Bioch Htte
19251838,ClimbingMag,Climbing Mag
27079921,rockandice,Rock and Ice
21343176,Petzl,Petzl
14125697,italianlanguage,Italian Language
2317963350,italianschoolSF,IIS Scuola Italiana
87213357,altabadiaorg,Alta Badia
46220856,TheRealBuzz,Buzz Aldrin
294176651,astraughnomer,Amber Straughn
3342152225,DavaExplorer,Dava Newman
18858270,Sajma,Sameer Ajmani
524971251,FlyngFethrdEdge,TheBobHooverProject
3219753936,N850DV,Douglas King
2178012643,balajis,Balaji S. Srinivasan
3015891084,VaccinateCal,Vaccinate California
431014172,CaptainJudyRice,Captain Judy
2236517244,khoslaventures,Khosla Ventures
70976011,jdrishel,Jeremy Rishel
15234407,CERN,CERN
3085835595,periscopetv,Periscope TV
2546037755,iLove_Aviation,Airplane Pictures 
2765116106,kengtaing,Keng Taing
253854657,Prof_Malhotra,Deepak Malhotra
19725644,neiltyson,Neil deGrasse Tyson
15346798,ggreenstreet,Greg Greenstreet
2802316930,backchnnl,Backchannel
769819297,Video,Video
3003813372,yokymatsuoka,Yoky Matsuoka
2830321346,ccpinkham,Chris Pinkham
705642624,MooreCharitable,Moore Charitable 
2550997808,TwitterShopping,Twitter Shopping
2319108198,serial,Serial
2820658051,EngEffective,Effective Eng
2857397298,fabric,Fabric
